O,0.622354,0.277179,0.287711,0.158915,0.061843,0.048118,0.032121,0.014915,0.027005,0.012342,0.042154,0.017869,0.012932,0.016195,0.013598,0.007269,0.008516,0.008342,0.015522
J,0.466465,0.332343,0.198749,0.170519,0.052801,0.027275,0.039452,0.032333,0.031597,0.019836,0.019902,0.016086,0.008706,0.010737,0.008100,0.017206,0.010630,0.006486,0.005766
A,0.301686,0.253775,0.093652,0.044386,0.016663,0.021670,0.016890,0.024864,0.017420,0.021819,0.018566,0.006311,0.020513,0.022027,0.011679,0.006811,0.011125,0.008882,0.005415
9,0.985433,0.233713,0.379474,0.337635,0.151835,0.058708,0.054506,0.048241,0.043598,0.008216,0.042902,0.016747,0.029936,0.024460,0.020202,0.025178,0.017713,0.013101,0.008374
5,1.012846,0.495017,0.096886,0.368274,0.330090,0.119716,0.078516,0.013314,0.062272,0.023321,0.038973,0.030011,0.019512,0.026633,0.043714,0.027491,0.018547,0.023289,0.007206
B,0.462115,0.138877,0.141370,0.084980,0.036410,0.040378,0.021454,0.013129,0.027772,0.014275,0.020515,0.012643,0.005525,0.010500,0.005326,0.007071,0.012440,0.010631,0.011056
6,0.943073,0.183783,0.234636,0.363640,0.182417,0.038412,0.044626,0.028146,0.039485,0.018695,0.010708,0.015269,0.020860,0.027801,0.036218,0.012240,0.012667,0.006386,0.013127
7,0.660469,0.163463,0.304391,0.251581,0.057791,0.064824,0.047538,0.061584,0.052502,0.040266,0.025967,0.016764,0.025932,0.027404,0.025178,0.010948,0.015788,0.022397,0.013233
D,0.445693,0.186611,0.219426,0.139742,0.099728,0.031628,0.035200,0.016940,0.028922,0.033790,0.010001,0.008062,0.017508,0.008763,0.007566,0.008113,0.004037,0.009655,0.012817
P,1.019545,0.196083,0.284884,0.424272,0.121500,0.068198,0.086815,0.039282,0.026711,0.019197,0.030254,0.038787,0.029644,0.020493,0.007639,0.025566,0.015408,0.011943,0.015708
A,0.338541,0.218999,0.100584,0.068938,0.026761,0.023264,0.025345,0.018308,0.016912,0.027729,0.021281,0.014416,0.019734,0.019827,0.025115,0.011818,0.010657,0.005571,0.009389
@,0.513052,0.266169,0.151151,0.050886,0.025650,0.030426,0.032263,0.018593,0.028335,0.022838,0.018584,0.009622,0.013042,0.018758,0.010673,0.014929,0.008928,0.004972,0.005382
6,0.911270,0.317947,0.335929,0.359959,0.048807,0.065983,0.036507,0.053315,0.046684,0.024425,0.027299,0.030989,0.054222,0.013264,0.010918,0.024270,0.015999,0.022673,0.008048
E,0.514981,0.413331,0.196983,0.193499,0.058785,0.035975,0.073851,0.047737,0.032139,0.017941,0.015305,0.013528,0.017675,0.031212,0.007524,0.010246,0.005676,0.011127,0.011066
K,0.481902,0.201611,0.125412,0.085309,0.014823,0.058275,0.026338,0.026739,0.017625,0.021026,0.034446,0.030875,0.027107,0.008912,0.008438,0.016688,0.016638,0.006970,0.006714
;,0.127832,0.193552,0.030231,0.034592,0.026393,0.023836,0.016057,0.024647,0.015169,0.010795,0.016329,0.011094,0.016082,0.019215,0.014147,0.014461,0.005348,0.006179,0.003120
I,0.522748,0.252152,0.217862,0.087258,0.088458,0.019744,0.025114,0.030593,0.018305,0.032436,0.024262,0.023442,0.003549,0.009357,0.008730,0.008908,0.008068,0.009730,0.006285
3,0.626035,0.334132,0.407413,0.268934,0.050990,0.088058,0.046136,0.046307,0.043136,0.031444,0.025446,0.038307,0.018641,0.019009,0.011711,0.010447,0.015444,0.005287,0.007507
5,0.749249,0.357480,0.333969,0.334950,0.386431,0.189045,0.097908,0.086035,0.046205,0.067055,0.049217,0.015808,0.030038,0.027424,0.023424,0.030099,0.031079,0.025782,0.014284
?,0.245948,0.114299,0.068466,0.068501,0.041524,0.034403,0.032525,0.012836,0.017013,0.017669,0.009456,0.014315,0.016328,0.018427,0.012084,0.012954,0.004968,0.005950,0.004294
G,0.092188,0.078272,0.046012,0.066722,0.039359,0.032359,0.030337,0.035928,0.031280,0.013583,0.012989,0.013806,0.006495,0.008098,0.001272,0.005374,0.002716,0.006894,0.004252
Q,0.435372,0.181821,0.189601,0.097624,0.105854,0.038595,0.051654,0.033564,0.022882,0.030782,0.017442,0.023378,0.014389,0.011087,0.008738,0.006315,0.011950,0.006050,0.008042
9,0.828217,0.186548,0.349535,0.257650,0.191067,0.045736,0.051238,0.044855,0.046926,0.021712,0.024651,0.020039,0.023779,0.024124,0.030119,0.014187,0.012371,0.013249,0.010401
<,0.842865,0.348287,0.220942,0.151464,0.093249,0.043703,0.028080,0.039369,0.029704,0.036819,0.008760,0.012780,0.005849,0.009551,0.015993,0.013604,0.010747,0.007834,0.009350
;,0.108464,0.193136,0.040320,0.030529,0.037696,0.018486,0.010666,0.018940,0.012272,0.021283,0.017497,0.023107,0.020551,0.015202,0.016005,0.014613,0.007682,0.006233,0.005128
5,0.766182,0.408391,0.342899,0.300267,0.416392,0.187583,0.114936,0.087626,0.028610,0.059790,0.034163,0.044573,0.031834,0.028002,0.020568,0.032588,0.034643,0.019918,0.013439
8,0.690177,0.162312,0.224080,0.256497,0.085502,0.067777,0.105563,0.030782,0.036199,0.043368,0.025844,0.035082,0.006371,0.017483,0.020008,0.016950,0.020744,0.009819,0.008301
Q,0.450760,0.172352,0.220109,0.071858,0.116441,0.056445,0.040745,0.049911,0.025373,0.027781,0.012378,0.012239,0.008965,0.016398,0.010116,0.010482,0.002193,0.005910,0.006073
:,0.128320,0.058546,0.056621,0.053621,0.046066,0.023926,0.025941,0.007410,0.018371,0.013432,0.021286,0.013339,0.013957,0.015286,0.023314,0.011654,0.013632,0.004479,0.005408
7,0.643741,0.164886,0.299741,0.248280,0.062633,0.058026,0.054781,0.048895,0.060429,0.042900,0.016504,0.027869,0.014943,0.018882,0.023936,0.017183,0.011479,0.019933,0.019165
8,0.750450,0.165103,0.228174,0.256380,0.072706,0.089318,0.105336,0.034935,0.029280,0.034175,0.029264,0.046624,0.008116,0.015916,0.022166,0.012854,0.013284,0.007529,0.010485
2,0.611294,0.307452,0.305309,0.152201,0.048795,0.060693,0.040873,0.026912,0.017133,0.017921,0.041192,0.030297,0.008776,0.023930,0.013399,0.010677,0.006158,0.014204,0.014549
I,0.541291,0.215460,0.249483,0.092084,0.104723,0.069409,0.033804,0.033452,0.023492,0.044447,0.022968,0.030396,0.029145,0.014668,0.003292,0.010483,0.008678,0.008580,0.008665
1,0.448249,0.174534,0.170657,0.107720,0.067750,0.016612,0.033227,0.024823,0.024964,0.030984,0.014897,0.016429,0.019371,0.011124,0.009334,0.013699,0.013754,0.009150,0.008020
3,0.727718,0.287951,0.370131,0.294715,0.092837,0.077989,0.053132,0.062627,0.039817,0.021763,0.027891,0.018925,0.036619,0.020906,0.010785,0.018616,0.017370,0.010260,0.007731
D,0.416318,0.129137,0.228935,0.125842,0.119433,0.037834,0.051310,0.009449,0.020960,0.042100,0.025445,0.021483,0.025856,0.009129,0.015825,0.022034,0.013802,0.007929,0.005021
:,0.155100,0.083418,0.053783,0.039874,0.040047,0.022369,0.025729,0.017442,0.010195,0.012394,0.014246,0.013818,0.004942,0.007307,0.017422,0.015459,0.014016,0.008758,0.005166
C,0.331545,0.149617,0.207103,0.071402,0.082862,0.051391,0.039781,0.022964,0.022254,0.014295,0.019959,0.014328,0.020153,0.008699,0.008718,0.003428,0.003971,0.008039,0.005711
H,0.144944,0.140234,0.083783,0.031149,0.022298,0.025821,0.009588,0.019555,0.010427,0.013960,0.008062,0.001959,0.008696,0.008466,0.007397,0.006960,0.003064,0.004339,0.002647
9,0.817693,0.206526,0.377992,0.322025,0.204351,0.089855,0.057727,0.064863,0.019898,0.040705,0.025855,0.067165,0.029247,0.023017,0.015462,0.023348,0.022076,0.016124,0.016343
K,0.313086,0.160922,0.088124,0.081481,0.044201,0.044948,0.019630,0.022856,0.025688,0.015924,0.020943,0.005380,0.011220,0.010153,0.010297,0.009570,0.007685,0.003870,0.006824
=,0.363331,0.155265,0.099762,0.114372,0.046793,0.023561,0.041415,0.016827,0.015185,0.022358,0.004149,0.012626,0.017800,0.023989,0.016227,0.017498,0.005946,0.006662,0.011743
8,0.686110,0.158379,0.261787,0.217178,0.087998,0.081002,0.084977,0.034260,0.022572,0.037562,0.022950,0.037152,0.014321,0.015526,0.014994,0.012843,0.016553,0.009558,0.010000
F,0.054298,0.135496,0.036136,0.028621,0.011868,0.029933,0.006608,0.023710,0.009245,0.011965,0.008400,0.003414,0.005868,0.005674,0.004758,0.003928,0.003211,0.003035,0.003156
5,0.808098,0.376707,0.280630,0.311162,0.435319,0.170632,0.103414,0.075051,0.037651,0.059749,0.064417,0.033701,0.033282,0.017418,0.026044,0.023194,0.039657,0.013567,0.015563
J,0.529525,0.334546,0.134512,0.112529,0.040368,0.043259,0.069189,0.041764,0.031614,0.008972,0.014781,0.008901,0.007421,0.018510,0.014470,0.009761,0.005759,0.009207,0.003742
F,0.041420,0.107291,0.052213,0.049804,0.023121,0.027411,0.015761,0.024575,0.021501,0.014402,0.020925,0.013622,0.017516,0.010371,0.011369,0.006004,0.001774,0.004531,0.003473
:,0.161349,0.108928,0.060276,0.064076,0.024768,0.036745,0.020366,0.023616,0.014689,0.014026,0.018064,0.014642,0.005160,0.013887,0.011513,0.011578,0.010173,0.006487,0.007471
Q,0.400309,0.177840,0.173118,0.089299,0.094414,0.029966,0.043021,0.021581,0.022143,0.014086,0.015199,0.016719,0.010735,0.017070,0.018665,0.007410,0.008847,0.010999,0.004680
@,0.567629,0.269966,0.077229,0.115451,0.151960,0.113866,0.050801,0.053780,0.045361,0.025650,0.030337,0.018197,0.033952,0.009204,0.022862,0.012740,0.014245,0.010549,0.009389
A,0.506439,0.308897,0.115372,0.067811,0.048115,0.019956,0.047215,0.032854,0.021614,0.016740,0.026249,0.021887,0.011467,0.010041,0.019144,0.014337,0.003725,0.010520,0.004583
1,0.372514,0.125891,0.110330,0.081692,0.060192,0.047637,0.048231,0.035873,0.016562,0.014583,0.029477,0.026746,0.023589,0.019660,0.012091,0.009919,0.004365,0.013492,0.004397
:,0.248370,0.052897,0.132066,0.060042,0.059955,0.021373,0.026820,0.011282,0.012918,0.018104,0.010658,0.010953,0.010056,0.002764,0.008199,0.010525,0.015308,0.010671,0.012946
0,0.113790,0.138655,0.045945,0.024354,0.031831,0.021079,0.017994,0.015791,0.006271,0.017072,0.015174,0.006587,0.009627,0.006428,0.006263,0.004451,0.006092,0.007519,0.002727
@,0.301641,0.193830,0.115410,0.078747,0.029527,0.035955,0.027868,0.012749,0.013908,0.008701,0.014900,0.005213,0.017982,0.014583,0.012044,0.010254,0.010712,0.009130,0.008954
G,0.051469,0.084855,0.038253,0.053371,0.046142,0.018873,0.038006,0.012021,0.015615,0.007055,0.010569,0.005037,0.009257,0.009016,0.007343,0.004286,0.004704,0.005063,0.005154
G,0.075446,0.135703,0.060362,0.038406,0.033344,0.008058,0.020021,0.008147,0.010076,0.007012,0.006519,0.008221,0.007604,0.003651,0.002953,0.001459,0.003281,0.002305,0.003644
;,0.158957,0.218992,0.030075,0.044469,0.027597,0.023252,0.017213,0.018623,0.024091,0.010277,0.012083,0.010679,0.008871,0.013310,0.011524,0.014349,0.009121,0.007863,0.002796
I,0.434467,0.214287,0.220989,0.086924,0.108977,0.057252,0.038123,0.024130,0.018237,0.031022,0.012020,0.019853,0.020216,0.021435,0.013312,0.004902,0.011204,0.009511,0.002064
3,0.707463,0.303105,0.386558,0.307811,0.095384,0.087595,0.054334,0.060575,0.044004,0.023103,0.026560,0.020917,0.038658,0.024135,0.010465,0.019533,0.020313,0.011350,0.011531
Q,0.376329,0.141472,0.209877,0.086498,0.078962,0.044385,0.039052,0.025584,0.019802,0.025728,0.020497,0.022903,0.016725,0.008912,0.007348,0.006211,0.005612,0.005228,0.010917
F,0.100747,0.059049,0.040826,0.043169,0.016802,0.021921,0.016145,0.018113,0.013852,0.006481,0.007183,0.008274,0.005420,0.011272,0.003876,0.007691,0.004672,0.006011,0.004422
L,0.089533,0.079970,0.059299,0.036603,0.033048,0.018294,0.020756,0.006483,0.011420,0.015099,0.004751,0.009784,0.006071,0.013132,0.008901,0.010347,0.007150,0.002223,0.004549
L,0.035346,0.117763,0.026233,0.042980,0.011474,0.029976,0.009788,0.014962,0.011393,0.010722,0.002583,0.006996,0.004725,0.011104,0.009089,0.009066,0.008242,0.005982,0.006219
3,0.698531,0.415258,0.384842,0.291306,0.047392,0.074491,0.065377,0.051097,0.034019,0.015311,0.036733,0.031452,0.032488,0.016458,0.026669,0.017150,0.013584,0.013126,0.014180
9,0.853125,0.238002,0.274912,0.281916,0.213863,0.010973,0.047921,0.021454,0.055065,0.034404,0.016485,0.014838,0.016350,0.023105,0.037492,0.014654,0.013083,0.013153,0.022773
H,0.080190,0.129791,0.038282,0.028807,0.022313,0.017628,0.013544,0.016796,0.006246,0.015751,0.013305,0.006924,0.007764,0.004001,0.005672,0.004250,0.006686,0.006680,0.004451
=,0.379933,0.155170,0.105121,0.108165,0.044014,0.025495,0.040035,0.021958,0.012028,0.021784,0.003831,0.012363,0.020350,0.022526,0.016703,0.016259,0.005128,0.007145,0.010757
M,0.099747,0.075721,0.016924,0.060356,0.041787,0.040005,0.033578,0.017436,0.024413,0.014211,0.013617,0.013093,0.017978,0.020084,0.017588,0.012915,0.002803,0.005268,0.004147
3,0.730382,0.267756,0.397899,0.341749,0.084408,0.073724,0.055460,0.046150,0.040503,0.020442,0.027857,0.023780,0.041290,0.031083,0.008700,0.024431,0.019502,0.013466,0.019983
>,0.114688,0.091775,0.072570,0.076914,0.064410,0.018161,0.012759,0.008983,0.022056,0.016848,0.014301,0.006722,0.015587,0.012294,0.012165,0.009669,0.008774,0.007079,0.003362
H,0.161897,0.138807,0.066135,0.022452,0.022695,0.024805,0.009270,0.021599,0.005929,0.014401,0.009662,0.010090,0.007013,0.005098,0.005844,0.005424,0.005576,0.003234,0.004054
6,0.840467,0.237788,0.304088,0.356751,0.096442,0.049417,0.052124,0.062686,0.037585,0.012896,0.028634,0.015354,0.052876,0.028541,0.014309,0.018081,0.010633,0.010836,0.018967
D,0.400630,0.112086,0.199753,0.113403,0.121122,0.033752,0.041635,0.015887,0.009277,0.040040,0.013135,0.015702,0.010813,0.011264,0.010677,0.006046,0.008870,0.007883,0.007947
K,0.450664,0.169400,0.098662,0.149969,0.096166,0.040204,0.056949,0.031867,0.016624,0.022310,0.032128,0.019521,0.024421,0.013223,0.010726,0.016320,0.007836,0.007341,0.014247
1,0.424488,0.161517,0.094550,0.088307,0.040907,0.035585,0.037614,0.014848,0.009434,0.025427,0.011174,0.023231,0.012611,0.012502,0.010976,0.014846,0.015373,0.010244,0.009362
Q,0.455467,0.127186,0.255278,0.114684,0.098683,0.049853,0.048128,0.019589,0.028211,0.044040,0.016777,0.018567,0.014871,0.008573,0.010896,0.005626,0.005919,0.008654,0.008784
6,0.834486,0.227142,0.322641,0.369004,0.083548,0.049118,0.044391,0.066023,0.035612,0.013365,0.028150,0.021759,0.055759,0.021437,0.008414,0.021330,0.010896,0.013697,0.014234
N,0.363698,0.226492,0.111842,0.081502,0.032209,0.027489,0.014315,0.033841,0.018231,0.021804,0.023471,0.006885,0.018732,0.009029,0.018012,0.013686,0.002374,0.002065,0.011293
N,0.307275,0.186356,0.097992,0.057481,0.050802,0.054600,0.026853,0.021264,0.013406,0.030258,0.021851,0.018625,0.028774,0.008318,0.014299,0.014994,0.015229,0.005698,0.005050
O,0.613403,0.207606,0.220723,0.128380,0.080961,0.055566,0.032737,0.020347,0.026759,0.018070,0.021975,0.028372,0.013411,0.003882,0.019700,0.006775,0.012040,0.005029,0.005097
8,0.769238,0.291096,0.354551,0.236590,0.085773,0.125310,0.042668,0.048133,0.037300,0.061890,0.043257,0.032503,0.017593,0.018764,0.019514,0.010287,0.008667,0.013637,0.014831
L,0.055045,0.095041,0.055472,0.037586,0.018424,0.024718,0.007916,0.010443,0.010693,0.005334,0.008313,0.006659,0.005715,0.006155,0.005870,0.004444,0.007746,0.003833,0.004085
0,0.144160,0.164106,0.078348,0.047798,0.024555,0.040469,0.012575,0.016172,0.013981,0.008563,0.010212,0.013430,0.005726,0.007700,0.001866,0.005599,0.003254,0.006799,0.003471
2,0.580507,0.301028,0.279116,0.136278,0.057705,0.045588,0.038822,0.012802,0.024256,0.021569,0.033565,0.013768,0.006515,0.013576,0.012887,0.009555,0.008264,0.009740,0.006185
6,0.909778,0.311610,0.332889,0.364300,0.049420,0.069354,0.033090,0.055781,0.042696,0.024489,0.027869,0.032893,0.053546,0.012736,0.011641,0.024900,0.015405,0.022476,0.008788
?,0.206662,0.130920,0.081221,0.080697,0.033896,0.051894,0.020687,0.018281,0.013405,0.012568,0.013787,0.012617,0.023116,0.023940,0.008094,0.011934,0.005699,0.013088,0.006334
0,0.091273,0.137929,0.049805,0.021152,0.019666,0.013002,0.007105,0.019356,0.008428,0.008048,0.012388,0.007515,0.008668,0.005576,0.006621,0.006809,0.003480,0.005651,0.003157
4,0.940929,0.323968,0.082983,0.269390,0.296658,0.196937,0.054451,0.056190,0.050267,0.019103,0.039574,0.020551,0.021187,0.020163,0.013115,0.028656,0.024919,0.014465,0.010409
9,0.881674,0.151078,0.390540,0.338078,0.157921,0.088712,0.062449,0.064609,0.039861,0.022661,0.036893,0.035086,0.029516,0.022555,0.009735,0.035099,0.010995,0.012485,0.007858
2,0.671415,0.267518,0.301021,0.143839,0.054657,0.059020,0.056581,0.017555,0.015026,0.017677,0.042537,0.026639,0.010308,0.029514,0.012565,0.006668,0.007573,0.011175,0.014824
B,0.406060,0.167123,0.199530,0.088684,0.074289,0.030136,0.017527,0.014939,0.021861,0.009253,0.028840,0.008133,0.011904,0.010914,0.005075,0.008592,0.007179,0.010443,0.011126
:,0.126002,0.066838,0.060623,0.059742,0.048575,0.021480,0.025456,0.009346,0.016614,0.013602,0.018819,0.013644,0.016447,0.013990,0.024936,0.011332,0.013104,0.006450,0.004682
3,0.766868,0.288250,0.394824,0.334878,0.129474,0.080054,0.042713,0.046365,0.032783,0.028001,0.030445,0.019202,0.030189,0.025985,0.013626,0.017037,0.014355,0.013202,0.010142
8,0.688195,0.182147,0.294336,0.238705,0.085702,0.112656,0.078717,0.028176,0.054620,0.041403,0.034836,0.031243,0.022906,0.020348,0.018344,0.013507,0.011616,0.011341,0.011142
G,0.119339,0.078557,0.018726,0.040002,0.016384,0.023640,0.016748,0.019038,0.017127,0.006326,0.008239,0.007459,0.001161,0.007627,0.006069,0.006406,0.008053,0.003498,0.002930
J,0.512796,0.351191,0.135206,0.121079,0.037888,0.045210,0.068706,0.039865,0.030627,0.011892,0.017401,0.007150,0.009333,0.017259,0.015410,0.008019,0.006336,0.005516,0.002980
M,0.128677,0.117242,0.043029,0.052560,0.027984,0.026876,0.027200,0.019050,0.013448,0.005619,0.005976,0.015277,0.018004,0.020649,0.019379,0.011955,0.003651,0.003467,0.005377
P,1.003905,0.198073,0.286830,0.421564,0.111952,0.064554,0.087994,0.033530,0.029060,0.021337,0.032218,0.034303,0.032302,0.019497,0.006622,0.026895,0.015985,0.011543,0.015896
H,0.147338,0.119483,0.080829,0.004817,0.024457,0.022178,0.019664,0.013939,0.004623,0.007318,0.007033,0.008090,0.005892,0.005428,0.003583,0.001055,0.005347,0.001720,0.001834
?,0.255289,0.157888,0.072579,0.061268,0.054491,0.022751,0.019108,0.018045,0.016169,0.024855,0.022280,0.017115,0.011694,0.007381,0.010100,0.013668,0.009017,0.008433,0.004487
3,0.711955,0.398309,0.377454,0.288189,0.043369,0.073542,0.062444,0.050341,0.035450,0.014622,0.038700,0.030326,0.032480,0.014883,0.027691,0.014430,0.012897,0.013971,0.014843
0,0.069394,0.135595,0.059022,0.024143,0.035806,0.018311,0.015468,0.015422,0.012346,0.013959,0.007745,0.007117,0.002314,0.007796,0.002754,0.009709,0.003182,0.002410,0.003892
>,0.038980,0.129069,0.012620,0.030007,0.037974,0.022596,0.029183,0.006717,0.010477,0.019892,0.013476,0.019761,0.016786,0.016011,0.005694,0.009282,0.004810,0.002600,0.003981
0,0.108580,0.143405,0.062939,0.029452,0.017270,0.019157,0.018971,0.015271,0.008504,0.008039,0.013211,0.011497,0.006287,0.004348,0.004075,0.006192,0.004570,0.003351,0.003971
P,0.822172,0.241138,0.325218,0.321821,0.116308,0.051842,0.036082,0.056517,0.029398,0.019099,0.009527,0.028941,0.032258,0.038255,0.004861,0.022760,0.016826,0.011664,0.010608
P,0.744457,0.154579,0.236172,0.290486,0.138516,0.052791,0.057038,0.043015,0.041052,0.029087,0.014623,0.010300,0.015335,0.022767,0.045496,0.004744,0.008855,0.008948,0.015962
J,0.454264,0.311017,0.204635,0.135901,0.053355,0.017613,0.035314,0.048737,0.029550,0.012817,0.012668,0.015336,0.006880,0.009778,0.004649,0.013759,0.010259,0.002323,0.006364
A,0.265091,0.208894,0.098772,0.072412,0.021531,0.019630,0.007833,0.014337,0.007429,0.025564,0.025476,0.026688,0.009618,0.010506,0.018020,0.014094,0.009549,0.005014,0.008320
0,0.047176,0.127007,0.022806,0.022392,0.011288,0.021126,0.011096,0.008657,0.009887,0.007764,0.007248,0.003007,0.003836,0.003380,0.002616,0.005319,0.004616,0.004524,0.003664
;,0.096354,0.192915,0.022434,0.032879,0.040778,0.022471,0.016998,0.015551,0.022143,0.014078,0.011202,0.010849,0.009753,0.013306,0.015163,0.016346,0.012708,0.013110,0.006795
<,0.874530,0.377079,0.216168,0.107679,0.067738,0.064288,0.036937,0.039122,0.020757,0.024023,0.012443,0.011792,0.010960,0.007460,0.016539,0.011066,0.008369,0.006776,0.006251
:,0.089384,0.096150,0.073527,0.065314,0.040912,0.032858,0.023422,0.021775,0.011954,0.016924,0.017720,0.013972,0.012953,0.011416,0.022260,0.018164,0.012710,0.010322,0.001241
1,0.337764,0.167385,0.067621,0.106832,0.041673,0.035657,0.015361,0.009314,0.022968,0.014262,0.021158,0.007204,0.007250,0.003088,0.010447,0.012690,0.003393,0.005377,0.004086
1,0.391570,0.162395,0.103266,0.082129,0.031050,0.047276,0.043514,0.030501,0.017904,0.020687,0.012109,0.013106,0.012250,0.016853,0.018350,0.004695,0.010590,0.016214,0.006894
Q,0.451523,0.185028,0.172523,0.069027,0.107494,0.030738,0.043305,0.036096,0.028690,0.032625,0.020752,0.025161,0.005993,0.004852,0.007686,0.011552,0.010382,0.008438,0.005415
L,0.082362,0.097942,0.053966,0.043888,0.026867,0.016894,0.013210,0.012517,0.022205,0.010828,0.011064,0.010461,0.011221,0.015294,0.007715,0.008949,0.005747,0.004507,0.004167
F,0.083451,0.130897,0.077062,0.027737,0.022498,0.021970,0.011702,0.019714,0.011968,0.006287,0.008581,0.006006,0.008655,0.007389,0.004426,0.006560,0.005032,0.007575,0.002470
R,0.623401,0.069214,0.140592,0.182031,0.141264,0.060909,0.019713,0.045292,0.020235,0.021397,0.023749,0.016587,0.011914,0.016170,0.008328,0.012581,0.006285,0.003211,0.011721
9,0.823105,0.149336,0.321129,0.228075,0.196283,0.031261,0.061801,0.029227,0.047606,0.021473,0.028432,0.018665,0.022788,0.020374,0.029770,0.007375,0.020499,0.015839,0.016030
S,0.383734,0.151575,0.108336,0.077675,0.075765,0.044393,0.030602,0.023732,0.009376,0.019804,0.013585,0.012574,0.011304,0.015368,0.010268,0.006161,0.007299,0.010924,0.003938
K,0.442908,0.196919,0.078934,0.107513,0.032458,0.033931,0.033674,0.030902,0.011671,0.017502,0.012596,0.022269,0.023702,0.011931,0.009643,0.010390,0.013242,0.010584,0.006324
A,0.544602,0.314117,0.113353,0.068707,0.052861,0.021117,0.053966,0.034638,0.022050,0.019074,0.029173,0.020985,0.007986,0.014223,0.019290,0.012742,0.006363,0.010405,0.007773
1,0.528897,0.145645,0.134353,0.079838,0.099211,0.055504,0.025765,0.033547,0.045076,0.031504,0.020093,0.018246,0.004687,0.016519,0.015377,0.009187,0.017545,0.013796,0.009367
C,0.396873,0.221463,0.216344,0.076359,0.071192,0.030414,0.032174,0.018597,0.032113,0.033411,0.016413,0.013356,0.013766,0.017054,0.010226,0.015436,0.012619,0.013178,0.006019
Q,0.395319,0.147642,0.187959,0.080167,0.117448,0.044056,0.044762,0.047946,0.014443,0.023218,0.009863,0.012453,0.015501,0.015532,0.015314,0.003101,0.002492,0.006268,0.004948
P,0.883694,0.214026,0.180500,0.391620,0.201439,0.069494,0.118133,0.040721,0.031516,0.035804,0.033467,0.035561,0.033952,0.027137,0.019334,0.013152,0.019299,0.028774,0.017084
:,0.159818,0.055091,0.076696,0.060286,0.024922,0.038844,0.017468,0.027813,0.015353,0.018712,0.014587,0.006344,0.004210,0.007154,0.007229,0.012293,0.012383,0.012781,0.006920
E,0.470504,0.382106,0.206724,0.146072,0.020883,0.061322,0.041406,0.029358,0.032404,0.012834,0.019150,0.013192,0.022589,0.020730,0.007934,0.017587,0.005928,0.008278,0.006786
0,0.140279,0.136648,0.074613,0.033139,0.032422,0.017703,0.023073,0.012526,0.005809,0.009777,0.008271,0.004076,0.003103,0.005458,0.004025,0.001297,0.004913,0.001648,0.002167
G,0.066375,0.120453,0.055314,0.042249,0.017822,0.013692,0.011880,0.013700,0.014483,0.008888,0.005231,0.009558,0.004534,0.008737,0.005721,0.000960,0.003811,0.004846,0.005826
L,0.042128,0.069033,0.051592,0.050849,0.018751,0.024564,0.012218,0.017193,0.005175,0.013546,0.005262,0.014826,0.010345,0.015164,0.008610,0.005921,0.005106,0.003582,0.003931
8,0.719881,0.294824,0.387734,0.233604,0.108417,0.109163,0.038563,0.064302,0.020887,0.034413,0.045070,0.027424,0.011654,0.019431,0.016310,0.013347,0.014336,0.010529,0.019388
3,0.737515,0.249103,0.382981,0.351625,0.104683,0.073406,0.055857,0.049817,0.037069,0.023089,0.023977,0.024756,0.038829,0.034126,0.002661,0.026229,0.022250,0.008222,0.022257
A,0.265356,0.250865,0.066530,0.067744,0.015453,0.027278,0.014218,0.020478,0.017962,0.024008,0.018555,0.008836,0.017834,0.020642,0.011742,0.006301,0.011885,0.009083,0.005132
F,0.041176,0.127647,0.036014,0.033304,0.009037,0.032494,0.008038,0.025947,0.008228,0.009912,0.007529,0.004465,0.006287,0.007387,0.004124,0.005486,0.003850,0.005396,0.003786
Q,0.411505,0.167167,0.222760,0.092448,0.070737,0.053163,0.029425,0.012673,0.032199,0.023785,0.018760,0.026428,0.015059,0.009506,0.007271,0.005930,0.006938,0.005455,0.011814
L,0.055236,0.055689,0.026175,0.040339,0.021482,0.027947,0.012152,0.006169,0.012172,0.013324,0.017905,0.018333,0.014367,0.006380,0.008075,0.003980,0.004110,0.004180,0.001743
H,0.126540,0.133546,0.073659,0.026699,0.021614,0.014050,0.022003,0.015165,0.006948,0.010577,0.010982,0.010258,0.008476,0.006827,0.002699,0.005201,0.005576,0.002118,0.002632
A,0.305724,0.206770,0.093844,0.071055,0.041065,0.016550,0.009530,0.025204,0.012293,0.030258,0.011855,0.023256,0.009158,0.011329,0.014475,0.011981,0.009677,0.007894,0.013202
C,0.238868,0.123273,0.133262,0.076120,0.070369,0.021644,0.037674,0.029903,0.031873,0.010979,0.004120,0.013396,0.007281,0.007157,0.007995,0.004332,0.004531,0.004930,0.005691
G,0.075318,0.115554,0.065280,0.042759,0.039542,0.009253,0.022888,0.011523,0.013268,0.008811,0.013480,0.009877,0.009288,0.005703,0.006426,0.004560,0.005914,0.004138,0.004758
K,0.402602,0.170884,0.100498,0.058502,0.039730,0.040905,0.049980,0.012314,0.021552,0.014730,0.016479,0.019617,0.010719,0.014675,0.005281,0.004188,0.005567,0.007737,0.005337
N,0.411695,0.256348,0.136839,0.102152,0.048295,0.045630,0.031496,0.056650,0.038349,0.025795,0.028932,0.010853,0.017379,0.011259,0.015690,0.007493,0.012788,0.002741,0.009133
